i_episode,total_reward,score,time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
837,199.504693623,2.37505587647,5.0399999999999805,-8.86372110678,-3.16465462247,126.298409567,2.24700737507,2.34259050431,0.0,-0.844586090958,-2.37237380454,9.64680960357,-28.666084411,-28.6457604649,0.0,899.555280352,100.055022152,900.047984248,99.7334952455
838,198.907194422,2.36794279073,5.0399999999999805,-8.68669991205,6.6503097084,126.103454047,2.30751047648,2.29522800069,0.0,-0.783558992153,1.75079177294,9.59293882872,-28.6685094894,-28.657078876,0.0,899.903642309,99.49331577,900.259324352,100.191931278
839,199.070171878,2.36988299854,5.0399999999999805,-8.84678527431,2.14253712341,126.312732746,2.29438406437,2.30098927534,0.0,-0.83198336712,0.0501981819524,9.69265292344,-28.65149065,-28.6591685097,0.0,899.931116897,100.369746351,899.740888667,100.403144075
840,199.746805779,2.37793816404,5.0399999999999805,-8.39564781879,6.59822204885,126.214627555,2.31271195572,2.26370794015,0.0,-0.748642211023,2.19635517914,9.59210118229,-28.6632446462,-28.6647942555,0.0,900.279351625,100.313681939,900.161278234,99.4959549226
841,198.853493522,2.36730349431,5.0399999999999805,-8.74849044035,5.70287307357,126.118611071,2.33737431673,2.30944428473,0.0,-0.79370263812,1.64393371085,9.6008039138,-28.6578979874,-28.650876695,0.0,899.858743865,100.548436856,900.095877537,100.305983598
842,199.41030562,2.37393220977,5.0399999999999805,-8.60489775968,3.95200344965,126.309897028,2.2657690497,2.28007440881,0.0,-0.789714073995,0.679125506312,9.68152030995,-28.6697388333,-28.6605433835,0.0,900.11334168,100.418553778,900.375840214,100.020981125
843,198.97464578,2.3687457831,5.0399999999999805,-8.97041763506,-0.370789092605,126.310673977,2.29303666044,2.30548105375,0.0,-0.867082672046,-0.76382672477,9.70632647143,-28.6555386548,-28.6787874554,0.0,900.56202507,99.7170659851,899.824493086,99.8210005259
844,198.562038173,2.36383378778,5.0399999999999805,-8.72290861831,9.36487266804,125.878902208,2.37058630767,2.24945390289,0.0,-0.799974276973,3.76505851677,9.41015548446,-28.6633335445,-28.6729674076,0.0,900.461895861,100.73221372,900.198058771,99.8811625029
845,198.327893762,2.3610463543,5.0399999999999805,-9.17716516742,1.10945866239,126.205565078,2.34791630324,2.3452311256,0.0,-0.879539942259,0.0656547892407,9.6732345785,-28.6599568577,-28.653742809,0.0,899.882313058,100.185191805,900.137887952,100.17671076
846,200.020935168,2.38120160915,5.0399999999999805,-8.52785943279,2.61677539396,126.424054893,2.25662187625,2.26910078677,0.0,-0.786331189678,0.234406148002,9.71295035763,-28.6747749339,-28.6544533968,0.0,899.864301531,100.33580713,900.541241517,100.20403202
847,199.116313173,2.37043229968,5.0399999999999805,-9.00898346731,-1.75190582733,126.324732491,2.28412376854,2.3029542344,0.0,-0.882100718553,-1.23998740393,9.71328532427,-28.6560658071,-28.6519321713,0.0,899.703793862,99.593509081,900.070864897,99.9162118481
848,198.144953929,2.35886849916,5.0399999999999805,-9.30144148798,-2.13097638975,126.152116084,2.32711653233,2.35043125236,0.0,-0.91889257932,-1.41747064326,9.67445566518,-28.6633050018,-28.6677447001,0.0,900.126740828,99.0828301941,900.334686238,101.02967963
849,199.562075135,2.3757389897,5.0399999999999805,-8.64907724379,2.97120922658,126.333436993,2.28104940091,2.27966758366,0.0,-0.801490430979,0.443728175837,9.69562747429,-28.6727986986,-28.662445761,0.0,900.046794114,99.4763502398,900.469200803,99.6698364546
850,198.974008933,2.36873820158,5.0399999999999805,-8.61033019277,7.35337478572,126.065333779,2.330722955,2.2648085734,0.0,-0.781450250634,2.42957831771,9.55853940152,-28.6591856077,-28.6695514205,0.0,900.253171223,99.9081894649,899.978816641,100.319743026
851,199.60476957,2.37624725678,5.0399999999999805,-8.55567969797,2.67612338418,126.346132933,2.26197179757,2.26958876761,0.0,-0.789745376302,0.0754845529137,9.71221048764,-28.6665626685,-28.6841063573,0.0,900.888588777,100.022790768,900.206488824,99.3514211454
852,199.893730173,2.37968726396,5.0399999999999805,-8.22026599619,5.82432931708,126.278203277,2.27865959765,2.26234010828,0.0,-0.720867442569,1.19770971091,9.6550155064,-28.6419349485,-28.6742110566,0.0,900.559685121,99.1990370243,899.421754454,99.9776889991
853,198.553418506,2.36373117269,5.0399999999999805,-8.89857307341,3.10324413885,126.216788317,2.32156155252,2.29797331905,0.0,-0.840053233923,0.660334550386,9.67665608444,-28.6488155976,-28.6727577175,0.0,900.583586399,100.576416645,899.71959154,100.15257788
854,198.244974825,2.36005922411,5.0399999999999805,-8.01907457703,13.6852413697,125.427574557,2.33156792723,2.31994136398,0.0,-0.625344555198,3.62298563327,9.33096697129,-28.6433831943,-28.6525218086,0.0,899.889964476,100.374128248,899.416308039,99.9421407746
855,198.992852116,2.36896252519,5.0399999999999805,-8.89412409638,2.68381302895,126.28392447,2.28501294992,2.29593719991,0.0,-0.839198478209,0.450748227092,9.68558974834,-28.6729558788,-28.654484223,0.0,899.964801228,100.257235824,900.308827098,100.327873326
856,200.091370017,2.38204011925,5.0399999999999805,-8.44080354677,2.71273684048,126.365783506,2.28154428021,2.28937791446,0.0,-0.763594226006,0.374500865712,9.70032575213,-28.6655114268,-28.6561352148,0.0,899.915909115,100.242094605,900.221220664,100.551398261
857,198.74438233,2.36600455155,5.0399999999999805,-8.87450762004,4.28264281207,126.243797594,2.29183689582,2.27470316218,0.0,-0.836995190927,1.20057070922,9.6606083177,-28.6448890148,-28.6523701335,0.0,899.912298576,100.029746517,899.506608043,100.157329903
858,198.725010795,2.36577393804,5.0399999999999805,-8.96206274771,2.09392001259,126.283165319,2.29968266132,2.29401142132,0.0,-0.857497744914,0.381821591754,9.69094916921,-28.645340606,-28.6714531701,0.0,900.46188447,99.8963034694,899.450599547,99.7277591626
859,199.680178953,2.37714498754,5.0399999999999805,-8.82653860852,-5.17154589818,126.213470919,2.2479598651,2.31759351275,0.0,-0.858922836606,-3.13956596711,9.62361860784,-28.6640995515,-28.6623939438,0.0,900.203759677,100.181549754,900.344359177,100.501204567
860,199.957671155,2.38044846613,5.0399999999999805,-8.38922969538,2.77995061266,126.355814874,2.23466766596,2.27504334766,0.0,-0.756389773818,-0.363334624222,9.69584966541,-28.6703694172,-28.6660110547,0.0,900.138212806,100.248327348,900.34147234,99.9426844709
861,198.976271271,2.36876513418,5.0399999999999805,-9.0012874809,-1.5900835174,126.314024743,2.26934286606,2.29489455911,0.0,-0.881879715587,-1.44274806607,9.70876560621,-28.6686155169,-28.6814841459,0.0,900.776973832,99.9375617477,900.357927654,99.7131718811
862,199.147738277,2.37080640806,5.0399999999999805,-8.72865739895,2.56706108433,126.319278373,2.28644793437,2.28069779032,0.0,-0.819592168628,0.261412476123,9.70153851964,-28.646553271,-28.6447737698,0.0,899.620432737,99.8824269196,899.686404159,100.274167889
863,199.166409359,2.37102868285,5.0399999999999805,-8.64464202373,2.34261680573,126.267433493,2.28410024023,2.29613738709,0.0,-0.797133593042,-0.0958285737968,9.69496692699,-28.6537435269,-28.6500852165,0.0,899.730266654,100.665405314,899.749470988,100.276264978
864,200.263393298,2.38408801546,5.0399999999999805,-8.28789719884,5.33084538341,126.350853383,2.28294657848,2.23643629057,0.0,-0.748638942316,1.49677573772,9.66410836651,-28.6556186017,-28.6585933131,0.0,900.024887383,100.746402338,899.874108345,100.051652868
865,199.618439155,2.37640998994,5.0399999999999805,-8.74135436653,-0.272586449022,126.363240781,2.3009088077,2.29163519335,0.0,-0.83214918166,-0.685057289285,9.71593525766,-28.6375620756,-28.6465720113,0.0,899.498561963,99.6895332526,899.37473174,99.9798608989
866,200.263314039,2.38408707189,5.0399999999999805,-8.14522786652,8.28818533253,126.192377087,2.27587540755,2.21264131315,0.0,-0.718892947428,2.65427329336,9.57597633134,-28.6617352565,-28.6652297432,0.0,900.101363659,99.4595464695,900.077860325,100.141445728
867,197.895638021,2.35590045263,5.0399999999999805,-8.18660958147,13.1967713168,125.491092972,2.3350957739,2.28685913114,0.0,-0.672686688916,3.80783025955,9.34933333226,-28.6681635045,-28.6617641204,0.0,899.991770241,100.320673352,900.287885882,100.307771622
868,199.25756277,2.37211384251,5.0399999999999805,-8.27116034696,10.9224076522,125.881458458,2.28701773766,2.22918365739,0.0,-0.71932952119,3.58529773394,9.44805857218,-28.6582618677,-28.6566746216,0.0,900.011368587,100.119304249,900.021202145,100.30601481
869,198.924999716,2.36815475852,5.0399999999999805,-8.83378454708,3.70204550638,126.192843311,2.33463709193,2.32583270309,0.0,-0.81320217826,0.792474313957,9.64598665983,-28.6536309248,-28.6566643048,0.0,900.015976451,100.198041226,899.811736017,99.7072770477
870,199.212362096,2.37157573924,5.0399999999999805,-8.804600826,1.90132581546,126.326669883,2.28861318055,2.30617729605,0.0,-0.824373873223,-0.0645026864267,9.69475822811,-28.6685226318,-28.6536168384,0.0,899.829407509,100.143783064,900.267650946,99.8509024422
871,199.196452502,2.37138633931,5.0399999999999805,-8.35514662855,8.1159425813,126.020237955,2.29983582675,2.28517451732,0.0,-0.721799582742,1.9600202026,9.57120955263,-28.6601913324,-28.6698437011,0.0,900.128617756,99.1660420681,900.107982142,100.818289378
872,198.930685805,2.36822245006,5.0399999999999805,-9.03193888407,-1.18211910204,126.29336749,2.2983574651,2.28804245955,0.0,-0.890647996637,-0.82025610116,9.7297835021,-28.662261855,-28.6856988983,0.0,900.769027836,100.557494129,900.058216865,99.8259812083
873,199.297752988,2.37259229748,5.0399999999999805,-8.56011301973,4.10498482997,126.256544018,2.26889704165,2.28823934666,0.0,-0.776782598881,0.208670263579,9.66681447233,-28.6613550179,-28.6670091114,0.0,900.266978693,100.107458037,900.079226426,99.6925467119
874,199.034772163,2.36946157337,5.0399999999999805,-8.63157562188,4.41316873344,126.267482265,2.28547008254,2.26784665955,0.0,-0.797092749283,1.12445487545,9.67598113283,-28.6803888294,-28.6482412087,0.0,899.510246982,99.6839582759,900.672289659,99.7636398933
875,200.167845161,2.38295053763,5.0399999999999805,-8.48270477473,2.48900645263,126.391977261,2.26821057318,2.29105058877,0.0,-0.766975302428,0.305162565686,9.70274444684,-28.6763677574,-28.6495997456,0.0,899.684730005,100.077979115,900.572635054,99.9077566504
876,198.136558762,2.35876855669,5.0399999999999805,-9.37315474098,-5.05550647332,126.134873652,2.30034325567,2.34214610694,0.0,-0.951235620717,-2.4011756556,9.67412401931,-28.665010309,-28.6551638479,0.0,899.957370223,99.9734190712,900.205144097,100.02335162
877,199.145416171,2.37077876394,5.0399999999999805,-8.91762614428,0.103942943634,126.315674584,2.28005629743,2.32296343505,0.0,-0.845335748393,-0.726414412,9.69334114128,-28.6770796435,-28.6597883643,0.0,899.770068219,99.5286243155,900.734869348,100.348783302
878,198.855170309,2.36732345606,5.0399999999999805,-8.98197010473,-0.718974685768,126.265381558,2.2838870802,2.31937292695,0.0,-0.86383800678,-1.11092514904,9.69408008195,-28.6815335099,-28.6591535115,0.0,900.044944611,100.189501976,900.644206968,99.3376740612
879,198.95094815,2.36846366845,5.0399999999999805,-8.81140876584,3.39494853075,126.260562717,2.29998780174,2.28507716453,0.0,-0.827338225592,1.03337065083,9.67408186415,-28.6641037442,-28.6520367849,0.0,899.818782533,100.732762964,900.062479643,99.8923636242
880,198.947578403,2.36842355242,5.0399999999999805,-9.09423221831,-6.65714424743,126.083414817,2.26226798034,2.3326515554,0.0,-0.912843481921,-3.52829921885,9.59367999064,-28.6521782386,-28.6499826494,0.0,899.633554466,99.4325030909,899.836910591,99.727001707
881,199.088756298,2.37010424165,5.0399999999999805,-9.05628503844,-5.75329456531,126.19916337,2.24540124271,2.3043237344,0.0,-0.912254116471,-2.98162221146,9.66154996818,-28.6532474325,-28.6656186921,0.0,900.105695553,99.9643944312,899.664402159,100.205097922
882,199.802248835,2.37859820042,5.0399999999999805,-8.72771987069,0.70666887657,126.41806257,2.2666898089,2.27103983326,0.0,-0.829330670911,-0.299410764079,9.72527227789,-28.6747988076,-28.6695545377,0.0,900.535941919,100.483837394,900.605229383,100.11824201
883,199.527797968,2.3753309282,5.0399999999999805,-8.80603743684,-0.994000108584,126.372686116,2.28122291966,2.28240028732,0.0,-0.850822345864,-0.80100921713,9.73809299205,-28.6520194317,-28.6665507643,0.0,900.258987524,100.110752822,899.731488215,100.273325307
884,198.204927851,2.35958247442,5.0399999999999805,-8.41009173803,9.33723334536,125.855829799,2.3225801312,2.28766738898,0.0,-0.730306014989,2.47103630871,9.51887802947,-28.6735520689,-28.6357677631,0.0,898.882202404,99.7622138247,900.537116651,99.7237015688
885,199.198423752,2.37140980657,5.0399999999999805,-8.81971764841,0.984101822429,126.309631958,2.31090223108,2.30954208966,0.0,-0.831640442341,-0.0694413467406,9.69985977037,-28.6626902107,-28.6571553096,0.0,900.040839879,100.257912666,900.134905072,100.03897136
886,198.179431818,2.35927895022,5.0399999999999805,-8.81504424406,7.91744835669,125.895371807,2.3778405083,2.30162207837,0.0,-0.799010475439,2.87697836289,9.48838201584,-28.6532040282,-28.6713049692,0.0,900.20504093,99.2564125871,899.917214015,99.8397894503
887,199.07814053,2.36997786345,5.0399999999999805,-7.92850151513,13.1309006103,125.630561425,2.3330988386,2.24024556837,0.0,-0.646970879368,4.29136746271,9.32383927019,-28.6545356527,-28.6631840751,0.0,900.011057814,99.6731730611,900.109369579,100.489418961
888,198.868294071,2.36747969133,5.0399999999999805,-8.85165402615,1.24291388114,126.312234545,2.27028143186,2.28054681564,0.0,-0.8471085542,-0.381171047029,9.719530084,-28.6527091163,-28.6653838386,0.0,900.204023168,99.812687818,899.935574086,100.241597098
889,198.815866862,2.36685555788,5.0399999999999805,-8.74966256761,3.1794719692,126.216651242,2.28715933804,2.30536661289,0.0,-0.807429233807,0.0797318919476,9.67502489079,-28.6646799745,-28.6685240981,0.0,900.274595851,100.260327589,900.127889471,100.145400541
890,199.474163245,2.37469241958,5.0399999999999805,-8.63453010397,1.48036599362,126.333110973,2.25857134538,2.29947484994,0.0,-0.796181210644,-0.590431529028,9.69607608895,-28.6617158173,-28.6570740474,0.0,900.002731192,100.026235071,900.131092648,99.193923515
891,200.003490092,2.38099392967,5.0399999999999805,-8.67251466757,-1.52956434279,126.439811271,2.24135351409,2.26931281478,0.0,-0.834060000353,-1.23306096463,9.74275165928,-28.6624882095,-28.6381474331,0.0,899.181014752,99.8987788683,900.148845105,99.7522545704
892,199.287675124,2.3724723229,5.0399999999999805,-8.90646984132,-1.60146374131,126.365449604,2.27349122201,2.30114239058,0.0,-0.861834506931,-1.16262358057,9.72269829192,-28.667624156,-28.6403938595,0.0,899.421735162,100.688870614,900.291001704,100.550055693
893,198.570400962,2.36393334478,5.0399999999999805,-9.20832111793,-5.35205268794,126.152998755,2.27651862077,2.32726456075,0.0,-0.929149507664,-2.91013289992,9.63885141743,-28.6287093786,-28.6736016377,0.0,900.49128941,99.6178848821,899.1192311,100.179105643
894,199.804445349,2.37862434939,5.0399999999999805,-8.60884009126,4.35510878892,126.309321072,2.30097863652,2.25938031736,0.0,-0.797972545273,1.56223950816,9.65911973714,-28.6706377873,-28.6696032187,0.0,900.205912815,100.115441219,900.48326155,99.9989403304
895,199.668388806,2.37700462865,5.0399999999999805,-8.82948453498,-1.11273765155,126.392490178,2.25387659349,2.28993013677,0.0,-0.852972499139,-1.18936424597,9.71906315739,-28.6609539374,-28.6455824938,0.0,899.451772653,99.652991572,900.040053913,100.18471581
896,199.227525901,2.37175626072,5.0399999999999805,-8.70777189634,1.66729935103,126.354870201,2.2724477005,2.27198000199,0.0,-0.823156871737,-0.0558761842508,9.71665359989,-28.6460488887,-28.6590851722,0.0,899.932117229,100.194885889,899.665494935,100.5519881
897,199.544708533,2.37553224444,5.0399999999999805,-8.77327111212,-2.92866792178,126.305782006,2.22941733844,2.29086578266,0.0,-0.849178059026,-2.09055083181,9.70107475333,-28.6878502844,-28.666783478,0.0,900.173199389,99.9963353607,900.806161086,98.7820578061
898,199.527171122,2.37532346573,5.0399999999999805,-8.41224820203,6.14635739366,126.224316822,2.27138979945,2.27207641829,0.0,-0.748021587999,1.35460277028,9.63919765068,-28.6602056148,-28.6592178443,0.0,900.042173299,99.8652528039,899.782540389,99.0087507281
899,198.989614599,2.36892398332,5.0399999999999805,-8.48977270606,5.44710614657,126.181733208,2.29191120299,2.27626063962,0.0,-0.765645204874,1.01148947331,9.65194576736,-28.6505044245,-28.660060459,0.0,899.880895432,100.22999887,899.781011454,99.7452446548
900,199.464946959,2.3745827019,5.0399999999999805,-8.73003496087,3.29036165721,126.354129202,2.27745967813,2.24775066549,0.0,-0.830300559527,0.894473140934,9.70526869648,-28.6512412854,-28.6717937631,0.0,900.277357579,99.4666848731,899.598234471,99.8616924511
901,199.560071541,2.37571513739,5.0399999999999805,-8.7217185421,2.24760827323,126.3188584,2.31464381603,2.30887637598,0.0,-0.806560226106,0.412540377992,9.68326450766,-28.6697564558,-28.6417431039,0.0,899.44495802,99.8891616471,900.424824077,100.196067949
902,199.861893107,2.37930825128,5.0399999999999805,-8.28075644129,7.24475606859,126.16109137,2.29972148255,2.27795211588,0.0,-0.714991117515,1.94666638645,9.59697738381,-28.675786582,-28.6673453184,0.0,900.43505033,100.287577896,900.636370703,99.6440775206
903,198.040888734,2.35762962778,5.0399999999999805,-8.43210308611,10.7132200322,125.739227354,2.34212746775,2.2740909261,0.0,-0.729986687581,3.46885462748,9.42429705812,-28.6557552155,-28.6749160154,0.0,900.525827324,99.8192524868,899.876519776,99.5814174035
